@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 numeric

@data
127,'2018/07/12 22:24:26:159',4,382.258514,399.123779,53.279537,421.279694,360.395508,67.920059,357.235779,396.724243,42.704887,332.134338,391.612305,42.002937,306.725403,384.165131,43.478958,0.1
128,'2018/07/12 22:24:26:212',4,385.265564,402.920044,53.093513,425.971161,364.352264,67.759209,360.218414,399.700745,42.612572,335.107819,394.750458,41.954422,309.525238,387.346832,43.440678,0.1
129,'2018/07/12 22:24:26:271',4,383.194489,405.067383,53.028435,424.148376,365.930908,67.652061,358.607544,401.676208,42.581715,333.545807,396.864777,41.92659,307.782288,389.45459,43.373932,0.1
130,'2018/07/12 22:24:26:329',4,378.165649,404.82605,53.352062,416.672058,365.648682,68.029282,354.64679,401.389465,42.880856,329.472839,396.896454,42.205818,303.109985,389.798553,43.616364,0.1
131,'2018/07/12 22:24:26:387',4,372.884552,403.222626,54.12693,411.97467,364.431335,68.571617,350.797363,400.955872,43.667225,325.862976,396.324768,42.906605,299.465057,388.80191,44.21339,0.1
132,'2018/07/12 22:24:26:443',4,371.458862,401.528351,54.447235,412.015594,363.33551,68.838684,348.834229,400.031769,44.111282,324.109253,394.577332,43.18325,298.273132,386.682556,44.486256,0.1
133,'2018/07/12 22:24:26:501',4,376.996338,399.037964,54.545044,418.117493,361.05957,68.985153,353.795715,397.370422,44.264488,328.876404,391.43515,43.287132,303.242981,383.762207,44.644691,0.1
134,'2018/07/12 22:24:26:558',4,384.102112,398.224548,54.500336,425.024628,359.927612,68.91246,360.352509,396.588867,44.246262,335.115845,390.132202,43.1745,309.54184,382.878418,44.58889,0.1
135,'2018/07/12 22:24:26:614',4,388.185242,398.652527,54.416451,429.117584,360.392456,68.827217,363.516937,395.7901,44.011398,338.290253,390.05127,43.083286,312.724487,382.880676,44.511425,0.1
136,'2018/07/12 22:24:26:669',4,390.803589,399.672455,54.140877,431.324646,361.267365,68.565231,365.498077,396.009338,43.690563,340.088806,390.751373,42.841835,314.377197,383.860229,44.305004,0.1
137,'2018/07/12 22:24:26:727',4,389.866669,403.023621,53.826035,429.792053,364.438263,68.336365,364.763184,398.063782,43.393738,339.146454,393.210205,42.600487,313.059692,386.625183,44.086227,0.1
138,'2018/07/12 22:24:26:785',4,385.01474,405.747131,53.803818,423.964874,367.284698,68.286888,360.68399,400.249756,43.3493,335.066345,395.438507,42.535683,308.73114,388.942688,44.00066,0.1
139,'2018/07/12 22:24:26:842',4,381.932495,406.061615,53.85215,420.159607,367.396301,68.259285,358.21759,400.569458,43.356415,332.625488,395.830261,42.53141,306.13208,389.340271,43.970543,0.1
140,'2018/07/12 22:24:26:899',4,379.575226,404.328827,54.221123,417.16394,365.779816,68.532852,356.583954,398.914032,43.667637,331.065491,394.262817,42.817192,304.407135,387.661896,44.224075,0.1
141,'2018/07/12 22:24:26:956',4,380.631744,401.710999,54.662373,418.044922,362.986298,68.891479,358.103394,396.603516,44.127129,332.541992,391.74704,43.193836,305.887939,385.118469,44.581337,0.1
142,'2018/07/12 22:24:27:010',4,386.598541,398.657379,54.756023,424.32019,359.642944,68.904678,363.540771,393.423248,44.15839,337.974609,388.876862,43.292526,311.31427,382.289246,44.694004,0.1
143,'2018/07/12 22:24:27:066',4,392.066559,398.282318,54.805187,430.857147,359.476807,68.918961,368.062714,392.692108,44.207275,342.440887,388.208527,43.401569,315.878876,381.658386,44.83799,0.1
144,'2018/07/12 22:24:27:120',4,396.64502,399.588013,54.61507,435.486359,360.934937,68.754318,371.518433,393.198883,44.092499,345.689392,388.841217,43.327396,319.064087,382.515717,44.803612,0.1
145,'2018/07/12 22:24:30:312',5,388.795349,413.103394,55.728539,425.451385,378.208588,68.939659,372.585999,406.904175,47.723755,345.929535,401.57312,46.503918,320.030396,392.912476,47.616364,0.1
146,'2018/07/12 22:24:30:367',5,391.00708,411.453278,56.150444,424.771057,376.088989,69.107849,372.695587,405.722565,47.330551,346.729492,401.687927,46.56361,320.259827,392.913116,47.506126,0.1
147,'2018/07/12 22:24:30:420',5,394.609894,410.056732,56.052517,428.391327,373.218658,69.002449,376.651306,404.878937,47.414421,350.551544,401.409546,46.736122,323.883423,393.111115,47.78878,0.1
148,'2018/07/12 22:24:30:474',5,399.335144,410.683868,55.854397,435.232727,373.816193,69.005745,382.300842,404.963837,47.448006,356.174408,401.697632,46.869129,329.480713,393.444489,47.985855,0.1
149,'2018/07/12 22:24:30:532',5,404.717926,412.684113,55.54134,442.30719,376.988251,68.853058,387.477631,406.103271,47.308346,361.266327,402.555267,46.741138,334.761475,394.359863,47.964024,0.1
150,'2018/07/12 22:24:30:585',5,407.099457,414.564514,55.284695,445.251007,379.52356,68.806763,390.011078,407.135468,47.118637,363.898987,403.526825,46.555111,337.378143,395.277374,47.757057,0.1
151,'2018/07/12 22:24:30:640',5,408.370697,416.326752,54.986523,446.567963,381.38327,68.628441,391.138763,408.541321,46.828911,365.11261,404.823914,46.193748,338.49353,396.674866,47.423294,0.1
152,'2018/07/12 22:24:30:696',5,402.545135,419.647766,55.194756,442.954315,383.644531,68.646721,386.262543,412.835022,46.830082,360.844391,407.953064,45.902424,334.75531,399.343964,47.152645,0.1
153,'2018/07/12 22:24:30:753',5,398.705444,419.294312,55.325275,437.857422,382.169861,68.685616,382.883972,413.124939,46.846718,357.557556,408.310547,45.915768,331.280365,399.678253,47.070969,0.1
154,'2018/07/12 22:24:30:809',5,395.271606,416.579895,55.910172,430.449982,376.485016,68.898224,379.627533,411.408844,47.23225,354.331604,407.331329,46.289139,327.449341,398.700836,47.293495,0.1
155,'2018/07/12 22:24:30:864',5,393.632019,413.187042,56.182957,427.085632,371.388794,69.000885,377.885101,408.185883,47.519501,352.58905,404.934631,46.757202,325.263397,396.477173,47.722069,0.1
156,'2018/07/12 22:24:30:919',5,393.953705,410.215271,56.231354,426.803864,368.083313,68.752831,378.30249,405.954254,47.944763,352.948883,403.190765,47.375134,325.240479,394.61145,48.307709,0.1
157,'2018/07/12 22:24:30:974',5,395.65274,410.688873,56.430901,430.953552,371.552429,69.163818,380.994415,405.502716,48.59758,355.425903,401.673187,47.84985,328.157471,392.747681,48.828453,0.1
158,'2018/07/12 22:24:31:032',5,400.635376,411.450562,56.127228,437.281921,374.110901,69.114571,385.782257,405.243805,48.357243,360.212616,400.765533,47.486168,332.878021,391.949921,48.548729,0.1
159,'2018/07/12 22:24:31:087',5,404.618347,412.339691,55.571999,444.425354,376.319916,68.876762,390.124573,405.115143,47.783951,364.864777,400.291748,46.916435,337.623932,391.854462,48.127842,0.1
160,'2018/07/12 22:24:31:144',5,407.120178,413.401794,55.212685,448.268219,377.762085,68.66127,392.416321,405.213959,47.175476,367.661377,400.894592,46.539009,340.32373,392.449249,47.756462,0.1
161,'2018/07/12 22:24:31:200',5,406.722168,415.203308,54.748192,448.314362,379.267151,68.317528,391.873474,406.925232,46.674957,367.125977,402.534668,46.01944,339.756226,394.168701,47.250393,0.1
162,'2018/07/12 22:24:31:258',5,401.249695,416.169617,54.718819,442.375,379.875488,68.262756,386.856873,408.442596,46.510384,362.179016,403.862732,45.774418,334.901947,395.448883,46.981167,0.1
163,'2018/07/12 22:24:31:312',5,391.447754,413.847717,55.130432,430.123352,374.260742,68.308495,377.545959,407.314575,46.722614,352.929565,403.010803,45.892239,325.465393,394.62738,46.991814,0.1
164,'2018/07/12 22:24:31:369',5,386.501007,413.710327,55.741402,422.57196,376.514008,68.494987,369.264099,407.435333,46.865559,344.9953,402.455994,45.959934,318.064819,393.75705,47.081238,0.1
165,'2018/07/12 22:24:31:423',5,381.325256,412.09024,56.254921,415.660034,377.076721,68.795227,362.659485,406.79599,47.063343,338.716064,401.120544,46.049469,312.172363,392.025818,47.161068,0.1
166,'2018/07/12 22:24:31:482',5,380.173523,409.307953,56.710026,412.255707,376.022949,69.073792,359.557953,405.854614,47.211834,335.810181,399.696655,46.116951,309.724243,390.278656,47.201794,0.1
167,'2018/07/12 22:24:31:536',5,383.737976,406.747864,56.807442,415.029358,373.308777,69.25946,362.074707,404.362976,47.1819,338.267273,398.058929,46.041389,312.376831,388.648315,47.121994,0.1
168,'2018/07/12 22:24:31:594',5,394.122253,404.408112,56.529167,425.366364,368.90744,68.840767,370.641968,403.293915,46.89901,346.374115,397.773407,45.877464,320.339111,388.43573,46.91703,0.1
169,'2018/07/12 22:24:31:651',5,402.088745,406.069855,55.964806,436.333374,369.500854,68.432655,378.817963,403.865601,46.504929,354.464783,399.353119,45.820919,328.677704,390.117584,46.909359,0.1
170,'2018/07/12 22:24:31:708',5,404.863678,409.380859,55.41713,442.74231,372.601685,68.295013,383.624023,405.402618,46.197739,359.280334,401.084381,45.616955,333.555969,391.867737,46.745754,0.1
171,'2018/07/12 22:24:31:767',5,403.786652,411.584656,55.37315,444.828979,372.247894,68.231033,385.061188,408.392151,46.34663,360.828735,403.875153,45.665749,335.332825,394.301147,46.698799,0.1
172,'2018/07/12 22:24:31:824',5,400.253021,412.349487,55.139397,442.474213,372.418152,67.940575,381.186859,409.439941,46.069336,357.183807,404.721863,45.349846,331.885925,394.969543,46.394592,0.1
173,'2018/07/12 22:24:31:881',5,393.951904,410.874268,55.089314,434.319672,369.991638,67.810928,375.103943,408.408142,45.921619,351.162506,403.953003,45.198338,325.531586,394.311279,46.217129,0.1
174,'2018/07/12 22:24:31:937',5,386.152527,410.053528,55.406128,424.725616,371.072693,68.343521,366.677917,407.248383,45.986664,343.069031,402.323151,45.179638,317.689087,392.58429,46.261559,0.1
175,'2018/07/12 22:24:31:988',5,382.526001,407.93811,55.809078,419.041229,369.533203,68.854828,362.350891,405.416412,46.151188,339.002594,400.38446,45.330154,313.669891,390.649506,46.421238,0.1
176,'2018/07/12 22:24:32:045',5,381.721008,405.200989,56.236572,416.467072,366.863281,69.436928,360.66098,403.459503,46.344574,337.442474,398.400116,45.507153,312.085938,388.782715,46.630222,0.1
177,'2018/07/12 22:24:32:100',5,385.425415,404.045349,56.460846,419.431335,365.33136,69.971169,363.548401,402.306427,46.466812,340.316559,397.237732,45.624161,314.864685,387.991302,46.849487,0.1
178,'2018/07/12 22:24:32:158',5,394.307526,404.073944,56.332592,427.675598,364.675537,69.901337,371.20929,402.553986,46.32848,347.774048,397.860168,45.551701,322.006836,388.956787,46.82222,0.1
179,'2018/07/12 22:24:32:214',5,403.321381,407.712158,55.318531,438.801575,369.108398,69.438919,380.572205,404.995117,45.600067,356.933411,400.584991,44.937084,330.886292,392.210175,46.336067,0.1
180,'2018/07/12 22:24:32:275',5,405.915833,411.329773,54.472805,443.953644,372.973541,69.114746,384.769897,407.488037,45.013916,361.159943,403.371216,44.453697,334.975311,395.35791,45.940536,0.1
181,'2018/07/12 22:24:32:331',5,404.952545,413.285431,54.056664,443.653625,374.819855,69.033508,384.622528,408.726257,44.697029,361.01532,404.732208,44.164185,334.714417,397.035858,45.714848,0.1
182,'2018/07/12 22:24:32:389',5,398.172668,412.13147,54.260311,436.283081,371.624969,69.114319,378.977692,408.255981,44.895538,355.525574,404.513672,44.38657,329.084381,396.666809,45.837418,0.1
183,'2018/07/12 22:24:32:445',5,389.298462,409.975372,55.373554,426.868439,367.778992,69.821487,371.184387,407.228333,46.187271,347.762268,403.181122,45.549198,321.614044,394.467773,46.723812,0.1
184,'2018/07/12 22:24:32:504',5,385.006104,408.941986,56.089058,420.636627,368.06366,70.257263,366.069183,406.180603,46.703617,342.705505,401.627167,45.902462,316.838013,392.599579,47.028809,0.1
185,'2018/07/12 22:24:32:558',5,383.509216,406.349854,56.49268,418.44928,366.851868,70.549782,363.854828,403.511139,46.710979,340.568542,398.933899,45.931725,314.845825,390.234406,47.198719,0.1
186,'2018/07/12 22:24:32:615',5,384.545898,404.511047,56.765423,419.33252,365.110962,70.753983,364.062561,401.722473,46.630226,340.953979,397.165131,45.914375,315.42337,388.570496,47.24696,0.1
187,'2018/07/12 22:24:32:672',5,386.730103,403.800537,56.753239,421.882355,363.855713,70.858696,365.496887,400.793579,46.49411,342.335083,396.128174,45.776447,316.984222,387.650879,47.159748,0.1
188,'2018/07/12 22:24:32:728',5,391.536011,403.990326,56.56237,426.089111,363.681,70.71875,368.751709,400.957336,46.275482,345.365936,396.375702,45.581608,320.009766,388.12027,46.999763,0.1
189,'2018/07/12 22:24:32:785',5,395.772827,407.628113,55.80233,430.017029,367.276062,70.333542,372.061096,403.083801,45.857307,348.285767,398.849945,45.244267,322.660889,390.909973,46.669064,0.1
190,'2018/07/12 22:24:32:841',5,397.175232,412.891846,55.095222,430.873962,371.924805,70.082321,373.975403,406.607086,45.745811,349.751526,402.867126,45.227833,323.601135,394.932465,46.52932,0.1
191,'2018/07/12 22:24:32:899',5,396.246765,414.609222,54.953156,428.740143,372.639771,70.030502,375.125824,408.72818,46.153469,350.619049,405.835968,45.831703,323.839478,397.474945,46.865601,0.1
192,'2018/07/12 22:24:32:956',5,393.343048,415.049103,55.16003,427.027863,372.711792,70.090454,374.502563,410.038452,47.140339,349.387329,406.753418,46.630295,322.531616,398.145844,47.691711,0.1
193,'2018/07/12 22:24:33:013',5,391.480499,414.740509,55.56913,426.453308,374.289215,70.178436,372.161621,410.258606,47.315434,347.419922,406.523285,46.736538,320.909912,397.538818,47.818127,0.1
194,'2018/07/12 22:24:33:064',5,390.37149,412.469208,55.923359,425.375031,372.214966,70.239273,370.91925,408.835968,47.335239,346.50293,404.722382,46.647148,320.181458,395.392487,47.625713,0.1
195,'2018/07/12 22:24:33:119',5,390.454224,409.251007,56.128876,425.555023,368.662933,70.24765,370.909515,406.331665,47.21685,346.705902,401.866028,46.396267,320.632141,392.552551,47.404476,0.1
196,'2018/07/12 22:24:33:176',5,391.245514,407.335144,56.235653,426.292511,366.493652,70.351364,370.703217,404.305267,46.862095,346.813232,399.553345,45.940262,320.964294,390.829956,47.22501,0.1
197,'2018/07/12 22:24:33:235',5,391.727264,406.82666,56.2687,426.95282,365.809753,70.457085,370.325897,403.332764,46.524296,346.776062,398.695068,45.675064,321.10144,390.350891,47.12431,0.1
198,'2018/07/12 22:24:33:293',5,393.464172,406.205688,56.23827,427.770935,364.831665,70.419861,371.096161,402.889832,46.399063,347.546204,398.490356,45.60405,321.768372,390.329773,47.052025,0.1
199,'2018/07/12 22:24:33:349',5,394.404449,410.91217,55.32114,429.880432,370.226318,70.214355,372.747284,405.342499,45.98716,348.952209,401.207855,45.313828,322.960815,393.302826,46.764683,0.1
200,'2018/07/12 22:24:33:405',5,393.875702,413.541443,54.777233,430.38266,372.006348,70.032906,374.125671,407.923126,46.10997,349.825409,404.306458,45.565372,323.537842,395.977753,46.779591,0.1
201,'2018/07/12 22:24:33:461',5,392.131409,414.170959,54.543823,429.499725,371.695923,69.902908,375.313507,409.6362,46.604584,350.447327,406.518921,46.178192,324.026733,397.755859,47.255665,0.1
202,'2018/07/12 22:24:33:518',5,390.309845,413.228455,54.57782,428.012573,370.495911,69.827858,375.045105,409.134338,46.925125,350.254547,406.503906,46.66066,323.775513,397.698486,47.766743,0.1
203,'2018/07/12 22:24:33:576',5,388.787811,410.054779,55.338276,426.976807,367.185852,69.967583,374.470215,407.336731,48.137848,349.179504,403.898743,47.54327,322.891266,394.565002,48.544567,0.1
204,'2018/07/12 22:24:33:632',5,388.938019,406.329987,55.855965,427.676117,363.783173,69.912125,374.978455,404.503113,48.697407,349.764587,400.976624,48.032982,323.548462,391.357361,48.956322,0.1
205,'2018/07/12 22:24:33:689',5,388.549103,404.804382,55.760761,429.204559,363.325195,69.943596,376.111053,403.08139,48.774097,351.08844,399.44165,48.021561,324.780823,389.700836,48.980621,0.1
206,'2018/07/12 22:24:33:746',5,388.620056,404.739807,55.644424,430.823242,363.772186,69.998909,377.032867,402.984528,48.679523,352.28244,399.154114,47.883526,325.922546,389.434875,48.908726,0.1
207,'2018/07/12 22:24:33:804',5,388.978333,405.428589,55.455479,432.020935,365.019592,69.997574,377.777496,403.465424,48.445824,353.437134,399.517517,47.688408,326.90274,389.844543,48.734982,0.1
208,'2018/07/12 22:24:33:859',5,390.209045,407.236481,55.202705,433.051636,367.781982,69.926559,378.912567,404.881897,48.133533,354.741241,400.927063,47.383808,327.99115,391.462524,48.503994,0.1
209,'2018/07/12 22:24:35:334',6,405.908997,413.390259,54.133179,432.275482,369.539734,69.306557,379.747192,411.796814,46.418102,354.379578,407.835907,45.790001,328.105927,398.36261,46.791435,0.1
210,'2018/07/12 22:24:35:390',6,403.238373,410.253906,54.682678,429.601105,366.066772,69.409821,376.7034,409.114075,47.118237,351.171906,404.884003,46.362518,325.524231,395.081238,47.333073,0.1
211,'2018/07/12 22:24:35:445',6,402.452301,407.578003,55.017246,429.251526,363.658691,69.479813,375.17218,406.401855,47.573433,349.576141,401.978455,46.75338,324.333069,391.982483,47.747013,0.1
212,'2018/07/12 22:24:35:502',6,405.104614,406.960175,55.241165,431.681305,363.147766,69.582802,376.504456,405.490021,47.854645,350.739166,400.826233,46.899044,325.888611,390.723633,47.958553,0.1
213,'2018/07/12 22:24:35:559',6,409.088837,408.769196,54.93293,437.26123,365.925964,69.474373,381.314636,406.774506,47.655113,355.364868,401.965759,46.685677,330.483246,392.008087,47.798496,0.1
214,'2018/07/12 22:24:35:616',6,414.108612,412.668915,54.198555,442.884644,371.268555,69.029755,386.294617,409.83725,46.922726,360.238373,405.259644,46.094704,335.049377,395.558228,47.23671,0.1
215,'2018/07/12 22:24:35:674',6,413.531647,417.340363,54.055817,442.303802,376.054138,68.928696,386.470856,414.491028,46.706985,360.471985,410.172821,45.939228,335.146057,400.318542,46.9506,0.1
216,'2018/07/12 22:24:35:729',6,410.760345,419.200806,53.802372,437.678925,378.001221,68.796776,384.273804,416.450623,46.404884,358.135651,412.445862,45.652569,332.335724,402.871368,46.648544,0.1
217,'2018/07/12 22:24:35:786',6,406.463074,419.408081,53.956234,430.990906,377.244141,68.885719,380.304596,417.125183,46.546154,354.033905,413.438049,45.802471,327.838745,403.928223,46.711338,0.1
218,'2018/07/12 22:24:35:840',6,402.395111,417.764709,54.327591,425.473236,374.313965,69.155853,375.931946,415.495636,47.171112,349.416138,412.157776,46.485252,322.931213,402.420441,47.318848,0.1
219,'2018/07/12 22:24:35:897',6,401.147461,415.814575,54.613712,424.106262,372.740082,69.316811,375.104462,413.329773,47.641212,348.492737,409.931396,46.918068,322.005615,400.132843,47.780956,0.1
220,'2018/07/12 22:24:35:954',6,401.88089,412.957764,54.982338,426.597168,369.864563,69.374878,376.358459,410.799896,48.16338,349.779327,407.129974,47.393997,323.646606,397.235596,48.322613,0.1
221,'2018/07/12 22:24:36:012',6,405.035614,412.237,55.115353,431.411652,370.126831,69.52977,379.799561,409.696838,48.26355,353.494843,405.84436,47.572765,327.547424,395.843719,48.564091,0.1
222,'2018/07/12 22:24:36:068',6,408.545105,411.512451,55.286297,437.193054,369.611755,69.665703,383.994049,408.897705,48.184261,358.284027,405.002441,47.590256,332.454926,395.042694,48.693562,0.1
223,'2018/07/12 22:24:36:127',6,412.144653,411.332214,55.377476,443.056,369.841492,69.734154,388.763,408.824402,48.254299,363.042969,404.532562,47.435673,337.199036,394.679047,48.567482,0.1
224,'2018/07/12 22:24:36:181',6,414.28833,412.297211,55.160477,446.654358,371.734619,69.672012,391.760559,409.431152,47.976215,366.194214,405.278595,47.278614,340.157898,395.41684,48.338249,0.1
225,'2018/07/12 22:24:36:238',6,416.256927,414.683624,54.651302,448.535828,374.852051,69.321663,394.477539,411.7146,47.401226,368.899994,407.703979,46.729588,342.526978,397.999725,47.732811,0.1
226,'2018/07/12 22:24:36:294',6,414.881317,416.953735,54.301537,446.731995,377.456604,69.108276,394.089142,414.167114,46.977657,368.494049,410.294952,46.305378,341.908447,400.727539,47.291313,0.1
227,'2018/07/12 22:24:36:348',6,411.506195,419.007355,54.104134,443.100647,379.595978,69.098915,391.477081,416.510193,46.684124,365.86795,412.70578,46.010368,339.259399,403.160065,46.986641,0.1
228,'2018/07/12 22:24:36:404',6,407.482086,419.829651,54.251808,438.580048,379.594086,69.329704,388.065674,417.814514,46.727192,362.536407,414.164246,46.07872,336.004944,404.470673,46.99332,0.1
229,'2018/07/12 22:24:36:458',6,402.893585,419.120575,54.633125,434.114807,377.629517,69.838448,383.549133,417.582275,47.050007,357.980225,413.742462,46.365589,331.713928,403.876709,47.260368,0.1
230,'2018/07/12 22:24:36:514',6,400.723877,417.034607,55.002823,432.69101,374.29483,70.287354,381.33551,416.018707,47.419266,355.719604,411.987,46.716988,329.84613,401.797119,47.564175,0.1
231,'2018/07/12 22:24:36:568',6,403.710846,414.753845,55.155037,436.305969,372.116028,70.427734,383.640442,413.947449,47.544739,357.886658,409.833557,46.821514,332.276978,399.655457,47.725334,0.1
232,'2018/07/12 22:24:36:625',6,408.938019,413.539886,55.207817,442.465149,371.163971,70.488091,388.27124,412.758972,47.564018,362.343231,408.511322,46.815449,337.063202,398.399536,47.799576,0.1
233,'2018/07/12 22:24:36:683',6,413.763062,412.614502,55.226112,448.313385,370.770142,70.531311,392.48941,411.805298,47.506481,366.475098,407.568817,46.820904,341.41156,397.560272,47.873398,0.1
234,'2018/07/12 22:24:36:741',6,416.816345,412.411926,55.164341,451.780823,370.877441,70.518326,395.324829,411.609894,47.459946,369.199188,407.426453,46.801144,344.170105,397.47937,47.875175,0.1
